0.004414233 0.008449766
0.003756077 0.005662106
0.003216748 0.003673055
0.002613716 0.002503653
0.001513214 0.001160473
0.000930911 0.000623992
0.000595234 0.000327438
0.000395619 0.000175650
0.000202508 0.000068112
0.000123262 0.000046282
0.000076367 0.000027038
0.000044924 0.000014873
0.000026519 0.000008760
0.000017805 0.000007085
0.000011638 0.000004597
0.000007942 0.000003806
0.000005453 0.000002740
0.000003857 0.000002121
0.000002828 0.000001827
0.000002101 0.000001544
0.000001593 0.000001193
0.000001247 0.000001069
0.000000999 0.000000916
0.000000802 0.000000808
0.000000662 0.000000689
0.000000553 0.000000651
0.000000465 0.000000552
0.000000404 0.000000513
0.000000351 0.000000449
0.000000302 0.000000385
0.000000274 0.000000377
0.000000249 0.000000369
0.000000229 0.000000361
0.000000203 0.000000287
0.000000194 0.000000323
0.000000158 0.000000211
0.000000158 0.000000258
0.000000000 0.000000000
0.000000000 0.000000000
0.000000000 0.000000000
0.000000000 0.000000000
0.000000000 0.000000000
0.000000000 0.000000000
0.000000000 0.000000000
0.000000000 0.000000000
0.000000000 0.000000000
0.000000000 0.000000000
0.000000000 0.000000000
0.000000000 0.000000000
0.000000000 0.000000000
0.000000000 0.000000000
0.000000000 0.000000000
0.000000000 0.000000000
0.000000000 0.000000000
0.000000000 0.000000000
0.000000000 0.000000000
0.000000000 0.000000000
0.000000000 0.000000000
0.000000000 0.000000000
0.000000000 0.000000000
0.000000000 0.000000000
0.000000000 0.000000000
0.000000000 0.000000000
0.000000000 0.000000000
0.000000000 0.000000000
0.000000000 0.000000000
0.000000000 0.000000000
0.000000000 0.000000000
0.000000000 0.000000000
0.000000000 0.000000000
0.000000000 0.000000000
0.000000000 0.000000000
0.000000000 0.000000000
0.000000000 0.000000000
0.000000000 0.000000000
0.000000000 0.000000000
0.000000000 0.000000000
0.000000000 0.000000000
0.000000000 0.000000000
0.000000000 0.000000000
0.000000000 0.000000000
0.000000000 0.000000000
0.000000000 0.000000000
0.000000000 0.000000000
0.000000000 0.000000000
0.000000000 0.000000000
0.000000000 0.000000000
0.000000000 0.000000000
0.000000000 0.000000000
0.000000000 0.000000000
0.000000000 0.000000000
0.000000000 0.000000000
0.000000000 0.000000000
0.000000000 0.000000000
0.000000000 0.000000000
0.000000000 0.000000000
0.000000000 0.000000000
0.000000000 0.000000000
0.000000000 0.000000000
0.000000000 0.000000000
0.000228578 0.005894754
0.001092375 0.002375746
0.000193602 0.007135346
0.054087453 0.026832138
0.005250063 0.008967331
0.051419820 0.032599808
0.035447289 0.058710723
0.053297531 0.075437123
0.049774086 0.047399092
0.032598164 0.047034146
0.047446727 0.065857100
0.040291602 0.037650162
0.037749047 0.045123300
0.051406258 0.053809669
0.056732047 0.051959131
0.039941164 0.052484346
0.050870711 0.045985992
0.043782117 0.046723177
0.041336930 0.040215192
0.030891641 0.042026208
0.041586813 0.034379015
0.035161094 0.028227308
0.029289859 0.022051285
0.026591875 0.022383623
0.020369164 0.018837746
0.017343781 0.015180515
0.014962609 0.012231146
0.013122633 0.011055854
0.013291359 0.008948631
0.009209312 0.007086692
0.010511781 0.006063785
0.008366008 0.004370254
0.006345141 0.003645615
0.005579375 0.002887738
0.005199414 0.002523231
0.003648406 0.001705938
0.003467086 0.001227746
0.002348062 0.000902962
0.002004516 0.000602792
0.001858297 0.000514408
0.001278164 0.000312131
0.001048383 0.000209238
0.000962250 0.000147462
0.000756734 0.000081100
0.000516703 0.000066500
0.000430031 0.000050908
0.000304508 0.000030177
0.000197625 0.000023308
0.000121531 0.000015123
0.000098156 0.000006223
0.000062039 0.000004177
0.000043875 0.000002492
0.000026281 0.000002223
0.000018500 0.000000923
0.000014906 0.000000546
0.000009656 0.000000215
0.000005891 0.000000231
0.000004742 0.000000192
0.000003141 0.000000046
